,count,mean,std,min,25%,50%,75%,max
feature2329,400.0,0.0145417610464185,0.017490731062702002,0.0,0.002463158425,0.009424653500000001,0.0189323295,0.084731676
feature2330,400.0,0.00873022791362575,0.008708926656863084,0.0,0.0015562146,0.0057581095,0.013604760625,0.03764957
feature2331,400.0,0.009684151700947502,0.009347574277277792,0.0,0.00153085025,0.0068896385,0.015299067,0.039612275
feature2332,400.0,0.01190889574151,0.009506725084817164,0.0,0.004109855175,0.0097424085,0.018498235499999998,0.0376458
feature2333,400.0,0.020398297317975,0.0135025473789133,0.0,0.009159800749999999,0.0189883675,0.02989926775,0.057975024
feature2334,400.0,0.010873008571412499,0.009842070394797979,0.0,0.002775245075,0.008414212,0.016468490750000002,0.052753568
feature2335,400.0,0.009233561526775,0.00954982812579697,0.0,0.0015559675,0.00615300665,0.01466095475,0.057578456
feature2336,400.0,0.00823981655241625,0.008553483255711826,0.0,0.0013566247,0.005742127749999999,0.01216878175,0.057578456
feature2337,400.0,0.014313525381258501,0.017567609717097546,0.0,0.00209102975,0.008293923750000001,0.018835158749999997,0.084731676
feature2338,400.0,0.016011886336315003,0.017640511385869504,0.0,0.00353960435,0.010107801999999999,0.022938418,0.084731676
feature2339,400.0,0.00971469613901475,0.009199391189291913,0.0,0.0015430978,0.0070277429,0.01511557275,0.04675187
feature2340,400.0,0.010777968276407375,0.009810115752819109,0.0,0.0018995470500000001,0.008265129999999999,0.017941422500000002,0.040722113
feature2341,400.0,0.0127497456181625,0.009919425690866282,0.0,0.004494087375,0.0111473115,0.0207582435,0.0376458
feature2342,400.0,0.0200989469191425,0.013203423729598644,0.0,0.00931859175,0.0202945675,0.02907068375,0.061256398
feature2343,400.0,0.0121291479452135,0.010538047113313416,0.0,0.002767286325,0.010302573249999999,0.02026544325,0.052753568
feature2344,400.0,0.00996876560326925,0.00946831636268736,0.0,0.002204755,0.00715334665,0.01569209725,0.052753568
feature2345,400.0,0.00910242668554075,0.0088799539632325,0.0,0.001472181425,0.0067766323,0.0138182075,0.039510462
feature2346,400.0,0.0159170497030025,0.017681947656338876,0.0,0.002722990375,0.01097185225,0.022854838500000002,0.084731676
feature2347,400.0,0.01365791683606725,0.01148835138467945,0.0,0.00419285,0.0114225515,0.0210178285,0.050554384
feature2348,400.0,0.010057541853014001,0.009641946863914902,0.0,0.0016841650750000002,0.0074023967,0.016032834750000002,0.04328832
feature2349,400.0,0.0111844858539375,0.010185065481524268,0.0,0.00226800875,0.0081288005,0.018425255,0.03946016
feature2350,400.0,0.013077732695975,0.01047284430587873,0.0,0.0040875900750000005,0.011007904,0.02118929975,0.041753788
feature2351,400.0,0.01908091487364,0.013007589253118708,0.0,0.008391082499999999,0.017717801999999998,0.027831558,0.057975024
feature2352,400.0,0.01095525986232625,0.00969004530572948,0.0,0.0028361005,0.008444311,0.01709940225,0.052753568
feature2353,400.0,0.009822852656080001,0.009648834072307499,0.0,0.0016390878999999999,0.006321525600000001,0.0164848695,0.052753568
feature2354,400.0,0.00907882798947925,0.0091133866729012,0.0,0.001400553175,0.0060555302,0.01513288575,0.04066286
feature2355,400.0,0.01303970966044,0.011346392915356449,0.0,0.0034770645499999997,0.01081409,0.02071272875,0.04996341
feature2356,400.0,0.01551759541855,0.012078997943195504,0.0,0.00476725655,0.0136850605,0.024208877,0.051422693
feature2357,400.0,0.011963586885373025,0.011041215070250401,0.0,0.002027162,0.009210925750000001,0.02014173675,0.051422693
feature2358,400.0,0.01221767072733075,0.01056674192523295,0.0,0.00250321705,0.010075958,0.0209570405,0.051422693
feature2359,400.0,0.013653593850857501,0.011217682792263048,0.0,0.00325817805,0.0115463365,0.022492651750000002,0.045134924
feature2360,400.0,0.01907487238511675,0.013340585427238698,0.0,0.00732472235,0.018950113,0.02891251075,0.061256398
feature2361,400.0,0.01273568332954225,0.010737460009716213,0.0,0.0025883460749999997,0.011132075,0.021887325,0.052753568
feature2362,400.0,0.01123397955385875,0.009868855595637847,0.0,0.0024535977,0.008875862250000002,0.018694056,0.052753568
feature2363,400.0,0.010287861133137502,0.009590743993853646,0.0,0.00167428935,0.0075962715,0.01646423625,0.046094198
feature2364,400.0,0.014758005682892499,0.011492827065540718,0.0,0.0047581064,0.01311890475,0.02321271225,0.04996341
feature2365,400.0,0.015723051481991247,0.018006842272810224,0.0,0.0034933154,0.0097915705,0.02181346475,0.084767245
feature2366,400.0,0.009650616056410249,0.009163388026307033,0.0,0.0017282121,0.007390804,0.014584425,0.04061574
feature2367,400.0,0.010273594731004998,0.009782649076978844,0.0,0.0017753245,0.0072850827,0.01722900225,0.047670618
feature2368,400.0,0.01068657018384,0.009333547563677685,0.0,0.002748237125,0.008208684,0.01688113375,0.047670618
feature2369,400.0,0.0188125799332425,0.013418815167860556,0.0,0.00760825445,0.018199388,0.027324956749999997,0.058759183
feature2370,400.0,0.0107087272268675,0.009880806821765432,0.0,0.00186882015,0.0081461625,0.01794122925,0.045387756
feature2371,400.0,0.009302957044013752,0.009151304540305504,0.0,0.001525828,0.00680928315,0.0152813185,0.05556606
feature2372,400.0,0.00813602461576625,0.007624614332932171,0.0,0.001734393125,0.00624267075,0.012400515,0.032611027
feature2373,400.0,0.015315769518574997,0.01805807192797836,0.0,0.00294589655,0.0087013325,0.021396112,0.084767245
feature2374,400.0,0.017121369398957496,0.017929460375030144,0.0,0.003844465925,0.012430705,0.02423561575,0.084767245
feature2375,400.0,0.011020845283725,0.010015981164345206,0.0,0.0019449386,0.00878182475,0.017514553000000002,0.048633456
feature2376,400.0,0.011217839601354999,0.010530023595193646,0.0,0.002064410375,0.0076612335,0.01955835425,0.043318924
feature2377,400.0,0.0118026944740325,0.010212901586894946,0.0,0.002119350725,0.0095110765,0.020553331,0.04077664
feature2378,400.0,0.019366637626805003,0.013171700994706216,0.0,0.008223405,0.019214021999999997,0.027097470499999998,0.060542956
feature2379,400.0,0.0111557132003265,0.010068189119672843,0.0,0.0019677809,0.008572419500000001,0.018214287250000002,0.046626568
feature2380,400.0,0.009794543472945,0.008996025817923047,0.0,0.0015376275,0.0079283755,0.01576914875,0.036054645
feature2381,400.0,0.008761318190037498,0.008417396798901421,0.0,0.0017278084,0.006403751,0.01389814175,0.036054645
feature2382,400.0,0.0162040537709025,0.017869245823776872,0.0,0.00365917695,0.011324227499999999,0.021925831,0.084767245
feature2383,400.0,0.014511749991330002,0.011551844323617437,0.0,0.0048927050500000005,0.012471596,0.02257373575,0.054482877
feature2384,400.0,0.011169333329217499,0.010466052440784253,0.0,0.00170194975,0.00890168,0.018262515,0.048633456
feature2385,400.0,0.016547769128362498,0.016142705048514536,0.0,0.004567642199999999,0.0139293715,0.02594723575,0.17655076
feature2386,400.0,0.010239651536012499,0.010285348831719797,0.0,0.001905141625,0.00743646505,0.01576767125,0.061335545
feature2387,400.0,0.009978647899417499,0.011040939516669639,0.0,0.002079155525,0.00675464925,0.013721637875,0.09603443
feature2388,400.0,0.00971860019034125,0.009778603886666806,0.0,0.0017440419,0.00764228875,0.015304835749999999,0.06739187
feature2389,400.0,0.0169542505901225,0.016824687614840742,0.0,0.00511665225,0.014247072749999999,0.02533480925,0.17655076
feature2390,400.0,0.009924616318335001,0.009505773166399887,0.0,0.0014368758499999999,0.00790938175,0.015331925,0.041955408
feature2391,400.0,0.00952613748186575,0.010822334248251013,0.0,0.001094305225,0.0064736134,0.0151425765,0.118901886
feature2392,400.0,0.010226822637026501,0.010940318581826092,0.0,0.001472632175,0.0070466718,0.01587484175,0.05990446
feature2393,400.0,0.0162993780452125,0.01634698678572075,0.0,0.0037939182250000003,0.0124267205,0.025948382750000002,0.17655076
feature2394,400.0,0.01717244363065,0.015014938615291164,0.0,0.005033111475,0.0153645295,0.02815176325,0.15305729
feature2395,400.0,0.011072748831105,0.01026038186774053,0.0,0.0022331379,0.008122378,0.01777862175,0.04635924
feature2396,400.0,0.0106341740474375,0.010320010604964808,0.0,0.00220936795,0.008232218,0.016727700999999998,0.0922511
feature2397,400.0,0.010170241774835,0.009378649361713183,0.0,0.0019666315500000003,0.008115365499999999,0.016232365000000002,0.045482624
feature2398,400.0,0.0184458642817625,0.018790125603306892,0.0,0.00456305535,0.0171224335,0.026462272,0.18215388
feature2399,400.0,0.011623797179070002,0.012238524617338578,0.0,0.00115842235,0.0090340465,0.01957381075,0.11944199
feature2400,400.0,0.010791269442053,0.011524722885347897,0.0,0.001580769325,0.008466515,0.01727657675,0.11944199
feature2401,400.0,0.011068248294586748,0.011701568631176636,0.0,0.001330798925,0.00757196785,0.016527335,0.06637965
feature2402,400.0,0.016700979460925,0.015120723596009482,0.0,0.0041443415,0.013622613,0.02655263425,0.15305729
feature2403,400.0,0.015932982090725,0.013333485742326005,0.0,0.0044861533749999995,0.014192258999999999,0.02448577675,0.09603443
feature2404,400.0,0.0099784103680575,0.009872252360168733,0.0,0.00203349025,0.0064472778,0.01546946825,0.04399862
feature2405,400.0,0.0094004811788175,0.00987867022770599,0.0,0.00166491715,0.0073027462,0.01353753925,0.09603443
feature2406,400.0,0.00942259753944775,0.00941494407341013,0.0,0.0013304238000000001,0.0060939432,0.015302538625,0.05102713
feature2407,400.0,0.0156241335901795,0.01461870004020536,0.0,0.00305527465,0.0135468165,0.024359348750000002,0.103448346
feature2408,400.0,0.009712830434725,0.009693018704524518,0.0,0.0013480082750000001,0.0066418864,0.01581109525,0.041955408
feature2409,400.0,0.0091592973211325,0.009144785026897997,0.0,0.001247625425,0.006482527199999999,0.01457849025,0.041955408
feature2410,400.0,0.0093637050871635,0.00917710388725022,0.0,0.001170231975,0.007115547999999999,0.01417196825,0.034699537
feature2411,400.0,0.01561098607987,0.013019168020668158,0.0,0.00488649985,0.0140997685,0.023940454,0.09603443
feature2412,400.0,0.0164842466401115,0.012683424486542971,0.0,0.00513811175,0.0153645295,0.0254649665,0.063999884
feature2413,400.0,0.01128772796505,0.010192054892495554,0.0,0.0021656525249999998,0.009067373,0.0188700415,0.045319784
feature2414,400.0,0.01109155776323575,0.010740755471203072,0.0,0.0021871686499999998,0.0091965845,0.0176438895,0.09577997
feature2415,400.0,0.010713578688498974,0.010589380364178773,0.0,0.0011776644,0.00736243015,0.01882503,0.06634661
feature2416,400.0,0.016725966579695,0.014190560017213914,0.0,0.004239381625,0.0159941545,0.0256729625,0.089775264
feature2417,400.0,0.011111775487635001,0.010915165476385677,0.0,0.0011962887,0.008025085,0.019398555,0.049025394
feature2418,400.0,0.01003252822691885,0.009403612198021504,0.0,0.0015971854999999998,0.007779655999999999,0.0167448195,0.045489714
feature2419,400.0,0.01021532395927,0.009312212678430262,0.0,0.0020005642,0.00810217425,0.016849636,0.045489714
feature2420,400.0,0.016419035268324,0.012534472053484886,0.0,0.005110587875,0.01532745425,0.025528087999999997,0.063999884
feature2421,400.0,0.015930386658675,0.014119302190619874,0.0,0.004390853300000001,0.013448155,0.024736071249999998,0.10985586
feature2422,400.0,0.010086251530355002,0.010576584784724112,0.0,0.0020068893,0.0066118114499999995,0.015257537000000002,0.056121383
feature2423,400.0,0.00957759831489175,0.011738358011602787,0.0,0.002053722875,0.0069626945,0.013641375124999999,0.14593896
feature2424,400.0,0.008857267124806,0.009444025637312564,0.0,0.0009735665249999999,0.0062680774,0.0142974605,0.07133484
feature2425,400.0,0.01717315709965,0.027141001657883062,0.0,0.003581384275,0.012834027750000001,0.024135885750000002,0.43370664
feature2426,400.0,0.009915320057615,0.01004870779632939,0.0,0.0007907321300000001,0.0066876013,0.0172092105,0.04823816
feature2427,400.0,0.0093158139270481,0.009011011604871104,0.0,0.0010628499,0.0070599812,0.014271491,0.04160817
feature2428,400.0,0.010237885133599451,0.011157288529242429,0.0,0.0015032907250000001,0.00646345945,0.01463970875,0.044833932
feature2429,400.0,0.016217136303115,0.014466849225753363,0.0,0.004133647625,0.013406037499999999,0.02613074525,0.10985586
feature2430,400.0,0.016867423847125,0.013360505197671409,0.0,0.004213736075,0.015601438,0.0265699415,0.08528439
feature2431,400.0,0.010471990282017498,0.010676296431832287,0.0,0.00209317615,0.0071305280000000006,0.01584762675,0.06763261
feature2432,400.0,0.00920261618235825,0.009192224861231132,0.0,0.00156784375,0.00663170495,0.01385374325,0.043130293
feature2433,400.0,0.008911409625357502,0.009075305208480626,0.0,0.0009109598,0.00588489565,0.01479348675,0.03740802
feature2434,400.0,0.014942454185375001,0.013796369748531602,0.0,0.003556918525,0.012122354,0.02412024875,0.090761326
feature2435,400.0,0.009495513022933751,0.010397288582215395,0.0,0.00062514395,0.006231445,0.015288236,0.0810575
feature2436,400.0,0.010305263220327501,0.01068315794696247,0.0,0.0012901274249999999,0.0074363148,0.016309271,0.0810575
feature2437,400.0,0.01169839878854,0.012515000946692707,0.0,0.001447415625,0.0075568536500000005,0.0191790875,0.0810575
feature2438,400.0,0.016809721799975003,0.014164340443089748,0.0,0.0038644828750000002,0.0140197025,0.02780851375,0.08528439
feature2439,400.0,0.0155104022961325,0.012721174086376356,0.0,0.005149651275,0.01342739075,0.0251966145,0.06281222
feature2440,400.0,0.010565598832397499,0.010800589935826539,0.0,0.0018007745,0.00753446975,0.0164558515,0.07215606
feature2441,400.0,0.010053146265301249,0.01169339348032429,0.0,0.0015020951999999998,0.006813968,0.015156517,0.14593896
feature2442,400.0,0.009545531136203749,0.010262383463829365,0.0,0.0007402881375,0.0058899037,0.01537705575,0.057654973
feature2443,400.0,0.015168898714628249,0.01609624564382152,0.0,0.0024273448499999998,0.012420994500000001,0.02367497725,0.14593896
feature2444,400.0,0.01010509875404,0.010518488051542804,0.0,0.0007139100375,0.0070207333,0.01677322325,0.057654973
feature2445,400.0,0.009509920839744999,0.009540385921870325,0.0,0.0014135144249999999,0.0065583436499999995,0.015666109,0.057654973
feature2446,400.0,0.009974594661080001,0.00925112804742052,0.0,0.001922697075,0.00776844975,0.015528944,0.057654973
feature2447,400.0,0.0155650216796425,0.012453639422512005,0.0,0.00464034485,0.01347661,0.02549036325,0.06281222
feature2448,400.0,0.0169531926769,0.012801393678287816,0.0,0.005242952475,0.015814566500000002,0.02706174175,0.06281222
feature2449,400.0,0.0115716876647675,0.010571863813874285,0.0,0.0021681197249999997,0.009304752,0.02010510825,0.047732916
feature2450,400.0,0.0106760734404525,0.009681689146526302,0.0,0.00191322765,0.00812323925,0.0180292945,0.047732916
feature2451,400.0,0.010040072368800002,0.009558653261697895,0.0,0.00111000445,0.007318606,0.01726887075,0.038901094
feature2452,400.0,0.015161778506185998,0.013112904282881529,0.0,0.00318546115,0.0144269445,0.0239623365,0.090761326
feature2453,400.0,0.0104942678020246,0.010332022409035616,0.0,0.0011437038,0.0077023015,0.0173684075,0.06763261
feature2454,400.0,0.010782567781425001,0.009903757645010128,0.0,0.0020268409999999997,0.008788555,0.01759310225,0.06763261
feature2455,400.0,0.0123398038493025,0.011319084656149746,0.0,0.00217914495,0.009763414000000002,0.021349356,0.043522455
feature2456,400.0,0.017055547932825,0.013098894898038185,0.0,0.0051684092,0.015172843,0.0273328685,0.06281222
feature2457,400.0,0.015180238860299249,0.014554429226895694,0.0,0.00376436595,0.012241128,0.02355627275,0.11538563
feature2458,400.0,0.009126649999651251,0.009845631747845194,0.0,0.001535216225,0.005970942349999999,0.014626433875,0.049774207
feature2459,400.0,0.0085497134213201,0.009694072019222389,0.0,0.00122651545,0.005034914749999999,0.013460228,0.049774207
feature2460,400.0,0.007985776280226,0.00860772453737497,0.0,0.0007312251725,0.0048877634,0.012882373499999999,0.03718818
feature2461,400.0,0.014234216973535002,0.015253061064368315,0.0,0.003006227775,0.01019917975,0.022523986500000003,0.12403883
feature2462,400.0,0.00840902719575125,0.009205511856735635,0.0,0.0007951599875,0.0056760187,0.013105737249999999,0.05934015
feature2463,400.0,0.008866070613615001,0.009247980603646915,0.0,0.0012186257500000001,0.00698924,0.0132572905,0.05934015
feature2464,400.0,0.0105893411898475,0.011065470057964892,0.0,0.0012763581,0.006841544200000001,0.017099841,0.05934015
feature2465,400.0,0.01601518283404925,0.01477232800026533,0.0,0.0034637124999999996,0.0124484615,0.027259601249999998,0.10776431
feature2466,400.0,0.015214267062263248,0.01310612823350432,0.0,0.00386069695,0.013744293500000001,0.0233641635,0.08544838
feature2467,400.0,0.00952612669843,0.009507184518450852,0.0,0.001155537525,0.00634712495,0.016327982499999998,0.047091667
feature2468,400.0,0.00923548449681,0.0096677745438147,0.0,0.0010108669500000001,0.0056218032,0.015465743,0.049774207
feature2469,400.0,0.00929883371791425,0.00961851834244586,0.0,0.0008099365525,0.0059471552,0.0153221415,0.0401051
feature2470,400.0,0.01474253738538325,0.014193724178532,0.0,0.002950162175,0.011097835,0.02355627275,0.09882246
feature2471,400.0,0.00911662179504425,0.009573263304555227,0.0,0.0007176192200000001,0.00617170495,0.01471799,0.044994123
feature2472,400.0,0.009448611144680001,0.00996733602478135,0.0,0.0010794075250000002,0.00622240015,0.015256077,0.05934015
feature2473,400.0,0.011338359235879001,0.011137660408836137,0.0,0.0014011172,0.008391431750000001,0.018809765,0.05934015
feature2474,400.0,0.01688036886820825,0.014309621507781105,0.0,0.0038819331249999997,0.014884533,0.027737405,0.08544838
feature2475,400.0,0.015962603519275,0.012984245247074111,0.0,0.004196359175,0.014381039,0.026290906750000002,0.059014022
feature2476,400.0,0.0105746810176305,0.010132279296543987,0.0,0.00119870495,0.007992639499999999,0.017568828,0.049774207
feature2477,400.0,0.009734780911770751,0.009428728360598248,0.0,0.001317348625,0.0073943262,0.0155727845,0.04399366
feature2478,400.0,0.0092504680179865,0.008972543196157227,0.0,0.0009131151124999999,0.006558724300000001,0.015538246625,0.034458384
feature2479,400.0,0.013868418287089998,0.012777818059212106,0.0,0.002296709325,0.01151106,0.022879186000000003,0.080070175
feature2480,400.0,0.009550018493828501,0.009544009272754762,0.0,0.0008416514,0.0061867104999999995,0.016440380499999997,0.043552335
feature2481,400.0,0.009972644330735,0.009343964490324375,0.0,0.0015528954499999998,0.008000976,0.0161677885,0.04733339
feature2482,400.0,0.01129611107596,0.010774261242887667,0.0,0.0016027192,0.0086486735,0.018406719999999998,0.048164368
feature2483,400.0,0.0162486008969175,0.013151226561270143,0.0,0.0044113437499999995,0.013881751,0.0264841865,0.059014022
feature2484,400.0,0.0170036912846,0.013366485250706014,0.0,0.00435266155,0.016424807,0.0276158375,0.080615014
feature2485,400.0,0.01058001745945,0.009549295229958144,0.0,0.0015021845500000001,0.009256503999999999,0.01690870725,0.038719505
feature2486,400.0,0.010514707813227499,0.009768318410306412,0.0,0.0015130722000000001,0.008162019,0.018033114,0.04011142
feature2487,400.0,0.01125376558158425,0.011786526935590971,0.0,0.0013955007999999999,0.008158883,0.018332474499999998,0.08926854
feature2488,400.0,0.01621314141441745,0.015857545363765966,0.0,0.0025239446499999998,0.01357506,0.024802779,0.10237832
feature2489,400.0,0.010536461539280501,0.009896303963882552,0.0,0.00081833947,0.00769653235,0.01892671425,0.044994123
feature2490,400.0,0.011107629586575001,0.010027992988157373,0.0,0.0009481262225000001,0.009157001500000001,0.01993748675,0.044557005
feature2491,400.0,0.0128119248831815,0.011520540018964357,0.0,0.001754794275,0.010571543,0.02189105625,0.049169715
feature2492,400.0,0.017850697951622498,0.013828212366528935,0.0,0.00491401465,0.017763951,0.02844347725,0.080615014
feature2493,400.0,0.0138390948928325,0.01261645300423872,0.0,0.003103626225,0.0116663415,0.0218349675,0.08545435
feature2494,400.0,0.00849172367598325,0.008758526075905358,0.0,0.0008147981375,0.005593177350000001,0.01379006425,0.03672455
feature2495,400.0,0.008570154965150751,0.009660621024820973,0.0,0.000588723025,0.0052857287499999996,0.01448526775,0.06438475
feature2496,400.0,0.00885482862914475,0.009713815713709849,0.0,0.000500532675,0.00628749375,0.01433013675,0.054894075
feature2497,400.0,0.013901509843075002,0.01415026312288667,0.0,0.0021409155,0.0104493035,0.02134369375,0.079893894
feature2498,400.0,0.008149103389546499,0.009037318533659694,0.0,0.00053080176,0.0048291588,0.013381444875,0.051666476
feature2499,400.0,0.008064272566322502,0.008331738130245885,0.0,0.00098900025,0.00518195145,0.0135936455,0.040459953
feature2500,400.0,0.00985523992425,0.009951859250899657,0.0,0.0010743129500000001,0.0076118791500000005,0.01507621525,0.058600098
feature2501,400.0,0.01577476512926075,0.014145843598983401,0.0,0.002906740775,0.013206639,0.02480457375,0.08545435
feature2502,400.0,0.0139383986533575,0.012657331908761402,0.0,0.0031454676750000002,0.011570292499999999,0.0223888765,0.08545435
feature2503,400.0,0.0091614273999175,0.00937276130046486,0.0,0.000832428875,0.00624888555,0.0156474965,0.054298695
feature2504,400.0,0.009092640936625,0.009592595384960989,0.0,0.0007877033274999999,0.00565891665,0.0154815935,0.054298695
feature2505,400.0,0.009689931473327501,0.009860090054618034,0.0,0.0006410147375,0.0068342010500000005,0.01735387125,0.043024305
feature2506,400.0,0.0153235509991275,0.014884054687891534,0.0,0.002396904925,0.012385408,0.02406805025,0.079893894
feature2507,400.0,0.00907979496467075,0.009595257177688275,0.0,0.0005432536375,0.0052644135000000005,0.0159916945,0.05024691
feature2508,400.0,0.0087706074697525,0.009100916652430369,0.0,0.0009274631125,0.0055625518,0.014965821,0.058600098
feature2509,400.0,0.009971175909449998,0.009723038681633623,0.0,0.00164991045,0.0076459318,0.0162504005,0.048793484
feature2510,400.0,0.01545236592776775,0.013579725575390195,0.0,0.0026134104999999998,0.013618119500000001,0.024080867,0.08545435
feature2511,400.0,0.016391467726362498,0.01378256506796941,0.0,0.00392916365,0.013321488,0.02674892,0.06394775
feature2512,400.0,0.009760642944415,0.009123823181562848,0.0,0.001356640275,0.0078415715,0.015387651,0.03755223
feature2513,400.0,0.3040017666475,0.22535607509122593,0.013708366,0.0699126665,0.27989258,0.53329575,0.6103448
feature2514,400.0,0.00229957844075,0.0022033971557564973,0.0,0.0004838247,0.0016933865,0.00346741,0.013950279
feature2515,400.0,0.005574668427950001,0.005847422262296473,0.0,0.001612749,0.0044753784000000005,0.0077613545,0.049430758
feature2516,400.0,0.0038643481594624997,0.004402163900965787,0.0,0.000383027875,0.0021772112,0.0062090834,0.023626773
feature2517,400.0,0.0022626868078875,0.0023954855687957567,0.0,0.00024191235,0.0013708365,0.0035682071250000003,0.011531156
feature2518,400.0,0.0036250565023000004,0.00409191196136543,0.0,0.00024191235,0.0020965736,0.0058865338,0.021610836
feature2519,400.0,0.010780622149174999,0.011265375195067012,0.0,0.00141115535,0.0076202388999999995,0.0149582475,0.06612271
feature2520,400.0,0.00615001661435,0.006133637802793262,0.0,0.00213689245,0.005241434,0.008789482,0.056284938
feature2521,400.0,0.00370710511555,0.004072425174371548,0.0,0.00032254978,0.0020159362,0.0065316334,0.02846502
feature2522,400.0,0.0055335433424124995,0.010227663820361416,0.0,0.0,0.0029029483,0.008628207,0.17199968
feature2523,400.0,0.008019595869975001,0.010503728398347107,0.0,0.00016127489,0.003951235,0.0119545015,0.075799204
feature2524,400.0,0.0023810222584875,0.0022357830455642567,0.0,0.00056446216,0.0017337052,0.0036286854,0.010482868
feature2525,400.0,0.0038470110947625004,0.004116482165186438,0.0,0.000544302795,0.0019756175,0.0067937052500000004,0.025642708
feature2526,400.0,0.010359291496275,0.012743428027481333,0.0,0.001108764925,0.0070557769,0.01364788825,0.12974565
feature2527,400.0,0.0069346190174875,0.010216643542302752,0.0,0.00016127489,0.00302390425,0.00993856525,0.082411475
feature2528,400.0,0.0018643378049749998,0.002196412809793912,0.0,8.0637445e-05,0.0010886055499999998,0.0029835855,0.013789004
feature2529,400.0,0.011777502576762501,0.014339956826419304,0.0,0.0024191234,0.0062494022,0.014393784125,0.070880316
feature2530,400.0,0.00501383493595,0.005605100309803766,0.0,0.0006249402100000001,0.0034270915,0.0075194421,0.03257753
feature2531,400.0,0.007107989520212498,0.011773533864032739,0.0,0.00016127489,0.0026610359,0.011712589375,0.17191903
feature2532,400.0,0.00718983651225,0.010201851892759873,0.0,0.00016127489,0.0031448605,0.010079682,0.07612175
feature2533,400.0,0.0034033035314625006,0.004412629168500292,0.0,8.0637445e-05,0.0011289243,0.005584143325000001,0.0234655
feature2534,400.0,0.0012825386193499998,0.0017528721003146426,0.0,0.0,0.00040318724,0.0020965736,0.008466932
feature2535,400.0,0.003023702738325,0.002651541666034318,0.0,0.00064509956,0.0023788047,0.0047777685000000005,0.011127968
feature2536,400.0,0.006210696284087499,0.006725421758796063,0.0,0.0007257371,0.004193147,0.00913219075,0.02967458
feature2537,400.0,0.0193314172854875,0.030764276937750423,0.0,0.0028223107,0.0120956175,0.024695217999999998,0.25812048
feature2538,400.0,0.011572280366550001,0.019050459438454327,0.0,0.00016127489,0.0029029483,0.0137285255,0.11877897
feature2539,400.0,0.0021751951689874998,0.0024666013103007505,0.0,8.0637445e-05,0.0013708365,0.00340693225,0.010321593
feature2540,400.0,0.00124101032945,0.0016092648624366033,0.0,0.0,0.00056446216,0.00195545815,0.0076605575
feature2541,400.0,0.0005162812612124999,0.0009096448412044295,0.0,0.0,8.0637445e-05,0.00064509956,0.0074992827
feature2542,400.0,0.00859816952265,0.009514665240574932,0.0,0.00256023885,0.005563984,0.01112796825,0.07499283
feature2543,400.0,0.004431229405475,0.00438384442651313,0.0,0.0004838247,0.0031448605,0.007418645,0.021610836
feature2544,400.0,0.006448979968612501,0.008448610653759495,0.0,8.0637445e-05,0.00326581665,0.010240956249999999,0.073299445
feature2545,400.0,0.01063648264615,0.016624962406073265,0.0,0.00014111552875,0.00326581665,0.01386964,0.09781323
feature2546,400.0,0.003744399937775,0.005022917587101717,0.0,6.0478083750000003e-05,0.0012901991,0.00606796825,0.03290008
feature2547,400.0,0.001088605551025,0.0015378393564839043,0.0,0.0,0.00032254978,0.001632908375,0.007741195
feature2548,400.0,0.0009478931975000001,0.0013668660907648574,0.0,0.0,0.00032254978,0.0013708365,0.008063745
feature2549,400.0,0.0054700413449125,0.005132007546458228,0.0,0.00064509956,0.0045963346,0.0092733065,0.02273976
feature2550,400.0,0.012535897835550003,0.01700562431695659,0.0,0.0024594421,0.009515218,0.01711529925,0.17401561
feature2551,400.0,0.0073273234115,0.011966582897364067,0.0,0.00016127489,0.0018546613,0.0105030275,0.08531442
feature2552,400.0,0.001991946567825,0.002448963224160465,0.0,8.0637445e-05,0.0010482868,0.0031448605,0.013708366
feature2553,400.0,0.0010609872256375,0.0014244275613865467,0.0,0.0,0.0004838247,0.001612749,0.007741195
feature2554,400.0,0.000474148197625,0.0008396626487676146,0.0,0.0,0.00016127489,0.00064509956,0.0072573707
feature2555,400.0,0.010497987922549998,0.013665750519193592,0.0,0.00032254978,0.0059671713,0.01437362475,0.08434677
feature2556,400.0,0.008473383148425,0.011024555826926926,0.0,0.00040318724,0.005483346,0.012095618,0.07273498
feature2557,400.0,0.00372504694485,0.004581816888516075,0.0,8.0637445e-05,0.0015321115,0.0063703586,0.027416732
feature2558,400.0,0.0013293083354875002,0.001654349589813983,0.0,0.0,0.00056446216,0.0021772112,0.00919267
feature2559,400.0,0.0008630222924625,0.0011939846854876058,0.0,8.0637445e-05,0.00040318724,0.0012095617,0.008708845
feature2560,400.0,0.011910151295687501,0.016311749943821677,0.0,0.00040318724,0.0060881275,0.01711529925,0.103135295
feature2561,400.0,0.002424768063,0.002431520896129578,0.0,0.00024191235,0.001612749,0.0039512347,0.011450517
feature2562,400.0,0.0014230493683,0.0018938941822898806,0.0,0.0,0.0004838247,0.002338486,0.009918406
feature2563,400.0,0.0005408756886625001,0.0009900486043530102,0.0,0.0,8.0637445e-05,0.0007257371,0.0070154583
feature2564,400.0,0.0045142859802625,0.005782206482253691,0.0,8.0637445e-05,0.0014917927999999999,0.007156573625,0.026449082
feature2565,400.0,0.0012474613188125,0.0017176503664924853,0.0,0.0,0.00040318724,0.0017740239,0.008063745
